video_id,view_count,like_count,comment_count,created_date,created_at
Ef5BRTMkmSI,23170,1069,106,2024-02-10,2024-02-10 12:06:17.993274+00
KjeO3tZAZhs,18487,762,21,2024-02-10,2024-02-10 12:06:17.993274+00
JM-bVTtFmrs,3739,239,9,2024-02-10,2024-02-10 12:06:17.993274+00
tQG5VVIQH4w,30468,1098,46,2024-02-10,2024-02-10 12:06:17.993274+00
EvxY04vnphg,33187,407,128,2024-02-10,2024-02-10 12:06:17.993274+00
zzqQRRZ_VfE,2150,30,6,2024-02-10,2024-02-10 12:06:17.993274+00
y_pFKzbNDDM,12177,354,4,2024-02-10,2024-02-10 12:06:17.993274+00
s1VVH-7aDY0,32804,1600,17,2024-02-10,2024-02-10 12:06:17.993274+00
yCboq1VNXfk,17675,110,76,2024-02-10,2024-02-10 12:06:17.993274+00
NB-cZeYqBiM,21702,913,42,2024-02-10,2024-02-10 12:06:17.993274+00
imfhCnnNVB8,40663,1784,89,2024-02-10,2024-02-10 12:06:17.993274+00
RpVu1PxtPAs,1002077,33993,1184,2024-02-10,2024-02-10 12:06:17.993274+00
_CUO367HA-c,1500426,59430,2580,2024-02-10,2024-02-10 12:06:17.993274+00
SklboYaArA8,1001425,34564,1115,2024-02-10,2024-02-10 12:06:17.993274+00
xMlc26lyw0I,1313950,39440,816,2024-02-10,2024-02-10 12:06:17.993274+00
LNziGGY3WrU,1019069,52034,8508,2024-02-10,2024-02-10 12:06:17.993274+00
LmkAs6E8BdY,686103,21158,387,2024-02-10,2024-02-10 12:06:17.993274+00
tkgeMWobhZ4,311199,9840,262,2024-02-10,2024-02-10 12:06:17.993274+00
Msgg6GaRNas,1718781,54085,3329,2024-02-10,2024-02-10 12:06:17.993274+00
k5GV1GkVj-U,1236093,44283,999,2024-02-10,2024-02-10 12:06:17.993274+00
Bb37aVKHLPI,1642772,64449,4097,2024-02-10,2024-02-10 12:06:17.993274+00
waS4IFVwlQg,79835,1163,127,2024-02-10,2024-02-10 12:06:17.993274+00
Gatm3vQ3SWo,1190294,45422,1975,2024-02-10,2024-02-10 12:06:17.993274+00
a_YbzIfOaTI,913721,33828,769,2024-02-10,2024-02-10 12:06:17.993274+00
U0F2zAD01z0,1211181,31086,1551,2024-02-10,2024-02-10 12:06:17.993274+00
a-02B4nlCWI,2062463,65898,3626,2024-02-10,2024-02-10 12:06:17.993274+00
q8NRTtQ91MA,228322,7102,230,2024-02-10,2024-02-10 12:06:17.993274+00
w45DhMvIZJI,388475,14362,350,2024-02-10,2024-02-10 12:06:17.993274+00
tC6D4ehrdew,1281323,26896,2855,2024-02-10,2024-02-10 12:06:17.993274+00
uVBK-BeoayQ,1552012,53168,1947,2024-02-10,2024-02-10 12:06:17.993274+00
R7ZlHqwuTE4,1879380,77539,3596,2024-02-10,2024-02-10 12:06:17.993274+00
r24cyE8svmE,1868079,54845,2661,2024-02-10,2024-02-10 12:06:17.993274+00
kBIsceCMeFQ,5413,168,4,2024-02-10,2024-02-10 12:06:17.993274+00
tmb7NmiaQUM,1335406,26368,2535,2024-02-10,2024-02-10 12:06:17.993274+00
iuuqQrTOCfU,1730426,51491,2981,2024-02-10,2024-02-10 12:06:17.993274+00
wOD0JpSndDs,881284,23035,616,2024-02-10,2024-02-10 12:06:17.993274+00
iN43_4Eik8k,189078,7400,518,2024-02-10,2024-02-10 12:06:17.993274+00
t7I98CR5VEQ,417022,20568,370,2024-02-10,2024-02-10 12:06:17.993274+00
kC4xYUbW5Iw,257456,9524,205,2024-02-10,2024-02-10 12:06:17.993274+00
rbYx9CNl10o,13922,70,7,2024-02-10,2024-02-10 12:06:17.993274+00
_8RROzDa0Hk,38705,765,12,2024-02-10,2024-02-10 12:06:17.993274+00
o1b0C3QaQWo,54201,295,18,2024-02-10,2024-02-10 12:06:17.993274+00
pFfQnY0rhCs,86798,470,180,2024-02-10,2024-02-10 12:06:17.993274+00
nLUwcrjn_Yk,35313,220,17,2024-02-10,2024-02-10 12:06:17.993274+00
f_S0o7qOCjc,76241,409,29,2024-02-10,2024-02-10 12:06:17.993274+00
xfL3dU03NJY,33271,137,7,2024-02-10,2024-02-10 12:06:17.993274+00
vCSHETWYhII,4863,96,1,2024-02-10,2024-02-10 12:06:17.993274+00
IXmYbngbfAY,23962,89,17,2024-02-10,2024-02-10 12:06:17.993274+00
LLmVfGfh0fs,15866,89,4,2024-02-10,2024-02-10 12:06:17.993274+00
JJRdG75jRCA,10955,82,9,2024-02-10,2024-02-10 12:06:17.993274+00
VK_AADXKZAM,150530,649,792,2024-02-10,2024-02-10 12:06:17.993274+00
q7D3RgxTIW0,185734,1131,297,2024-02-10,2024-02-10 12:06:17.993274+00
4mrGeRdp7GA,24430,164,11,2024-02-10,2024-02-10 12:06:17.993274+00
dJpLhDFztvY,792,35,1,2024-02-10,2024-02-10 12:06:17.993274+00
i4cc6svUDrs,9768,53,2,2024-02-10,2024-02-10 12:06:17.993274+00
7wzTdaucyOY,27309,465,7,2024-02-10,2024-02-10 12:06:17.993274+00
9CMTtgJlT2I,579994,6863,245,2024-02-10,2024-02-10 12:06:17.993274+00
rbag-9DyUpg,65780,362,36,2024-02-10,2024-02-10 12:06:17.993274+00
fo5iETkXQjE,81496,420,57,2024-02-10,2024-02-10 12:06:17.993274+00
Ok9dzLmplZo,51411,251,18,2024-02-10,2024-02-10 12:06:17.993274+00
9x47SkUIUPc,62098,285,55,2024-02-10,2024-02-10 12:06:17.993274+00
Oxh1QJZWGsw,393998,13959,72,2024-02-10,2024-02-10 12:06:17.993274+00
OX26pcUXjDM,15378,235,2,2024-02-10,2024-02-10 12:06:17.993274+00
MDmBRmaxJ9k,20541,332,4,2024-02-10,2024-02-10 12:06:17.993274+00
rmvHBuvkVdg,126783,3525,41,2024-02-10,2024-02-10 12:06:17.993274+00
aWzAkwA9mIU,323084,9551,219,2024-02-10,2024-02-10 12:06:17.993274+00
aLmD0RGh36o,228041,8238,45,2024-02-10,2024-02-10 12:06:17.993274+00
iL8HB7TwwFI,107671,3855,14,2024-02-10,2024-02-10 12:06:17.993274+00
WlfceDRvT_M,9524,188,1,2024-02-10,2024-02-10 12:06:17.993274+00
0Pd4yVjFb3Q,129394,3399,11,2024-02-10,2024-02-10 12:06:17.993274+00
K3gbvYXaM6E,17644,345,9,2024-02-10,2024-02-10 12:06:17.993274+00
o9w2thlKcbw,552071,20207,99,2024-02-10,2024-02-10 12:06:17.993274+00
oVqTd6VTV98,442317,12265,46,2024-02-10,2024-02-10 12:06:17.993274+00
U1-zqqo6yB0,10380,195,4,2024-02-10,2024-02-10 12:06:17.993274+00
9GVCJChIR2I,511861,16261,183,2024-02-10,2024-02-10 12:06:17.993274+00
DOg3MF6ZsTA,510517,13887,145,2024-02-10,2024-02-10 12:06:17.993274+00
pJ_OygGz76A,93878,1490,76,2024-02-10,2024-02-10 12:06:17.993274+00
Q3l6UR8r09Y,273009,3318,260,2024-02-10,2024-02-10 12:06:17.993274+00
2u9tosTlLQQ,159698,2140,358,2024-02-10,2024-02-10 12:06:17.993274+00
i8cAmc785wA,163888,2227,91,2024-02-10,2024-02-10 12:06:17.993274+00
S0CiOpxapnI,274258,6761,473,2024-02-10,2024-02-10 12:06:17.993274+00
bZwSdkTzTHc,117181,1596,122,2024-02-10,2024-02-10 12:06:17.993274+00
uJDAztOYQRY,88246,1319,71,2024-02-10,2024-02-10 12:06:17.993274+00
OdgRt2cDWpQ,389203,4906,325,2024-02-10,2024-02-10 12:06:17.993274+00
DZmh9OE3g5k,150186,3025,292,2024-02-10,2024-02-10 12:06:17.993274+00
h7mp9EZb5UY,228720,2592,115,2024-02-10,2024-02-10 12:06:17.993274+00
Dwq5_kv3ha8,51392,1171,13,2024-02-10,2024-02-10 12:06:17.993274+00
IaYO2hHKoMU,439260,6271,304,2024-02-10,2024-02-10 12:06:17.993274+00
0UNMlkdSONw,380937,7941,102,2024-02-10,2024-02-10 12:06:17.993274+00
D966idisR9c,221442,4673,307,2024-02-10,2024-02-10 12:06:17.993274+00
YQLYYXiLX90,472889,15943,248,2024-02-10,2024-02-10 12:06:17.993274+00
zJqDwREM6Ik,221123,2353,108,2024-02-10,2024-02-10 12:06:17.993274+00
P5GBTTk2B2g,163586,2019,149,2024-02-10,2024-02-10 12:06:17.993274+00
uufPgi7CT4g,154891,1834,181,2024-02-10,2024-02-10 12:06:17.993274+00
cTfTqE78yy8,204050,2346,150,2024-02-10,2024-02-10 12:06:17.993274+00
cQTf84t2ZPU,386569,5052,300,2024-02-10,2024-02-10 12:06:17.993274+00
ZhT-09eBsC4,428191,4000,323,2024-02-10,2024-02-10 12:06:17.993274+00
EbSM-_RwckU,71400,1404,27,2024-02-10,2024-02-10 12:06:17.993274+00
vbgYKWECu10,77059,1929,26,2024-02-10,2024-02-10 12:06:17.993274+00
_X40mGolwhw,357182,12935,565,2024-02-10,2024-02-10 12:06:17.993274+00
xTsUok464mY,590454,21142,476,2024-02-10,2024-02-10 12:06:17.993274+00
CO3_UQNMNkU,162993,4225,34,2024-02-10,2024-02-10 12:06:17.993274+00
Nsg1yJ8ho0U,103187,2555,70,2024-02-10,2024-02-10 12:06:17.993274+00
1tehUR5UE1Y,41068,1741,45,2024-02-10,2024-02-10 12:06:17.993274+00
dIA8aktAXrY,929790,33110,2566,2024-02-10,2024-02-10 12:06:17.993274+00
tUmHbRo5Dz8,270612,9782,129,2024-02-10,2024-02-10 12:06:17.993274+00
TeNWF4pRrxk,35192,1006,27,2024-02-10,2024-02-10 12:06:17.993274+00
MkGDtpID5Go,102303,1972,21,2024-02-10,2024-02-10 12:06:17.993274+00
-oloQ0_ALmo,92287,1457,21,2024-02-10,2024-02-10 12:06:17.993274+00
dxgNQ8WKDc4,382235,7823,180,2024-02-10,2024-02-10 12:06:17.993274+00
pmyZpQlF_Gw,1590,19,0,2024-02-10,2024-02-10 12:06:17.993274+00
Xm40x2DiIfs,6791,65,1,2024-02-10,2024-02-10 12:06:17.993274+00
Twu5d1qbpLI,1686,22,1,2024-02-10,2024-02-10 12:06:17.993274+00
HCG5qL-bsOg,5112,98,1,2024-02-10,2024-02-10 12:06:17.993274+00
a6NZpIrn97o,2158,21,0,2024-02-10,2024-02-10 12:06:17.993274+00
rDime9dZzgc,18479,578,10,2024-02-10,2024-02-10 12:06:17.993274+00
12YYYXKzQZ0,31033,734,27,2024-02-10,2024-02-10 12:06:17.993274+00
H94Xn25t1TE,1540,7,1,2024-02-10,2024-02-10 12:06:17.993274+00
vcnZy4fPil8,10014,60,4,2024-02-10,2024-02-10 12:06:17.993274+00
a842HLcg6HM,2099,11,0,2024-02-10,2024-02-10 12:06:17.993274+00
YKyzBaYTlZk,1055,36,0,2024-02-10,2024-02-10 12:06:17.993274+00
joy8XP9zQ5Y,1349,18,0,2024-02-10,2024-02-10 12:06:17.993274+00
g9EFgwszPzI,8718,105,2,2024-02-10,2024-02-10 12:06:17.993274+00
TxSGpr0hBB0,1702,13,2,2024-02-10,2024-02-10 12:06:17.993274+00
giPW2hLywPY,24352,757,9,2024-02-10,2024-02-10 12:06:17.993274+00
fU7bsNgXjgg,44472,1062,29,2024-02-10,2024-02-10 12:06:17.993274+00
9iEcN4am73c,762,18,1,2024-02-10,2024-02-10 12:06:17.993274+00
yGTo_vn4SeQ,826,14,0,2024-02-10,2024-02-10 12:06:17.993274+00
NWSdsi9Il7c,1817,83,1,2024-02-10,2024-02-10 12:06:17.993274+00
UwhFMH7uEuA,13107,206,2,2024-02-10,2024-02-10 12:06:17.993274+00
hnNBAwaCGJM,15005,196,5,2024-02-10,2024-02-10 12:06:17.993274+00
x6A0WVQRNRI,1170,12,0,2024-02-10,2024-02-10 12:06:17.993274+00
uy7nMs5ky2I,920,9,0,2024-02-10,2024-02-10 12:06:17.993274+00
rUfSEl62oOU,1096,8,0,2024-02-10,2024-02-10 12:06:17.993274+00
thZj-zVa3Y4,54712,554,6,2024-02-10,2024-02-10 12:06:17.993274+00
wiTV9AR4hG8,92325,2110,6,2024-02-10,2024-02-10 12:06:17.993274+00
4c0vcWKcMVc,10545,75,0,2024-02-10,2024-02-10 12:06:17.993274+00
9_wYosNk87s,55637,936,7,2024-02-10,2024-02-10 12:06:17.993274+00
ftrEqtoh0pU,2528,36,2,2024-02-10,2024-02-10 12:06:17.993274+00
V3YNmjAi4lw,6358,133,1,2024-02-10,2024-02-10 12:06:17.993274+00
9JmcltZej0c,10684,243,1,2024-02-10,2024-02-10 12:06:17.993274+00
lBgRLFQFzlo,49999,1901,10,2024-02-10,2024-02-10 12:06:17.993274+00
VCfJs7FQIWI,5842,145,2,2024-02-10,2024-02-10 12:06:17.993274+00
QCgjY2V9SM8,11971,511,2,2024-02-10,2024-02-10 12:06:17.993274+00
_1TFBVVIIgY,29051,867,7,2024-02-10,2024-02-10 12:06:17.993274+00
vwTqYYF2Y-s,39214,1658,1,2024-02-10,2024-02-10 12:06:17.993274+00
T9Ji7OlikfA,14885,347,6,2024-02-10,2024-02-10 12:06:17.993274+00
O33UlRyKDPc,129009,4479,13,2024-02-10,2024-02-10 12:06:17.993274+00
95NHzZJ9i6A,14289,413,3,2024-02-10,2024-02-10 12:06:17.993274+00
5WA3Y96s3pg,28682,860,2,2024-02-10,2024-02-10 12:06:17.993274+00
UR0z3FG1uvw,5254,115,2,2024-02-10,2024-02-10 12:06:17.993274+00
3NnDqWb8w68,16858,538,4,2024-02-10,2024-02-10 12:06:17.993274+00
tGlZ2v8yIm0,5575,164,3,2024-02-10,2024-02-10 12:06:17.993274+00
FXAVjmtV6Tw,50871,1723,4,2024-02-10,2024-02-10 12:06:17.993274+00
XA7z-U2H1qw,12222,406,19,2024-02-10,2024-02-10 12:06:17.993274+00
n8ggqoLSDPI,17643,377,26,2024-02-10,2024-02-10 12:06:17.993274+00
2_XGwn1UbxQ,4041,70,0,2024-02-10,2024-02-10 12:06:17.993274+00
C6DaQCrH2yI,18890,638,4,2024-02-10,2024-02-10 12:06:17.993274+00
zS1o0X8uKO8,16015,649,5,2024-02-10,2024-02-10 12:06:17.993274+00
311xTUl5jjQ,126899,3971,17,2024-02-10,2024-02-10 12:06:17.993274+00
eqNf_liLHR4,134331,2163,61,2024-02-10,2024-02-10 12:06:17.993274+00
WS41WuN7k2I,211845,3684,108,2024-02-10,2024-02-10 12:06:17.993274+00
SpklSHStpJs,110362,2099,41,2024-02-10,2024-02-10 12:06:17.993274+00
VNTMl2F3_rw,226781,6851,163,2024-02-10,2024-02-10 12:06:17.993274+00
Ux7RF7UJG_s,151797,2785,58,2024-02-10,2024-02-10 12:06:17.993274+00
zQ55k9QhuVc,72790,1011,41,2024-02-10,2024-02-10 12:06:17.993274+00
TaomzC9P7Vo,78208,2485,91,2024-02-10,2024-02-10 12:06:17.993274+00
oOEl86eKtcs,132119,3378,93,2024-02-10,2024-02-10 12:06:17.993274+00
SvHqJcwNTM0,529,23,1,2024-02-10,2024-02-10 12:06:17.993274+00
hRqs9Q2AKmw,50720,1283,49,2024-02-10,2024-02-10 12:06:17.993274+00
yCoJ64ZjAW4,91093,2441,83,2024-02-10,2024-02-10 12:06:17.993274+00
04GWY5whX9c,86305,1935,56,2024-02-10,2024-02-10 12:06:17.993274+00
LHXKUy67NgE,11242,187,41,2024-02-10,2024-02-10 12:06:17.993274+00
i8jygK87sPU,12896,143,42,2024-02-10,2024-02-10 12:06:17.993274+00
8Clqk5oilsA,59406,1829,69,2024-02-10,2024-02-10 12:06:17.993274+00
62pJSI-rehA,56384,1574,36,2024-02-10,2024-02-10 12:06:17.993274+00
vNK4wNsXPh4,94243,2527,48,2024-02-10,2024-02-10 12:06:17.993274+00
ClVpvAh9Y7M,267959,5821,134,2024-02-10,2024-02-10 12:06:17.993274+00
U2EE5wMJPvs,483181,7195,166,2024-02-10,2024-02-10 12:06:17.993274+00
8PcDrsMHe5A,1129578,24074,736,2024-02-10,2024-02-10 12:06:17.993274+00
XvY35qF1OPA,180900,2456,267,2024-02-10,2024-02-10 12:06:17.993274+00
90H--Ul5S8I,4417,35,0,2024-02-10,2024-02-10 12:06:17.993274+00
Whgpq0bSZWc,348531,5442,96,2024-02-10,2024-02-10 12:06:17.993274+00
U8EJZGk7ihY,153283,2375,35,2024-02-10,2024-02-10 12:06:17.993274+00
-M4X7HnMyH8,78480,1704,64,2024-02-10,2024-02-10 12:06:17.993274+00
9DiaGz0udO4,123955,4425,168,2024-02-10,2024-02-10 12:06:17.993274+00
KNy3JEmJj_8,69308,1187,45,2024-02-10,2024-02-10 12:06:17.993274+00
yu1YHIG2y00,21748,735,16,2024-02-10,2024-02-10 12:06:17.993274+00
plO-BU1YazQ,30244,984,13,2024-02-10,2024-02-10 12:06:17.993274+00
8915cjl8CIE,9426,326,2,2024-02-10,2024-02-10 12:06:17.993274+00
YjitFCdxtPE,15416,443,5,2024-02-10,2024-02-10 12:06:17.993274+00
8-HQY_lxtko,108716,2199,23,2024-02-10,2024-02-10 12:06:17.993274+00
ZZh76Sm8U5I,81720,1695,29,2024-02-10,2024-02-10 12:06:17.993274+00
nwm-P0nNRHI,81437,2266,23,2024-02-10,2024-02-10 12:06:17.993274+00
1DPPm94bZOE,1046,13,0,2024-02-10,2024-02-10 12:06:17.993274+00
zqWBvGoJBm8,231213,7306,1346,2024-02-10,2024-02-10 12:06:17.993274+00
k7mIB93I8yk,95729,1502,52,2024-02-10,2024-02-10 12:06:17.993274+00
kcpAD1sI3vA,154966,1889,90,2024-02-10,2024-02-10 12:06:17.993274+00
sHK69wQKYiM,301995,5714,446,2024-02-10,2024-02-10 12:06:17.993274+00
QPRHDSDgVw4,599945,9025,1500,2024-02-10,2024-02-10 12:06:17.993274+00
d7ryeg4TLGU,306573,3871,57,2024-02-10,2024-02-10 12:06:17.993274+00
IFttYX22F4E,10418,160,8,2024-02-10,2024-02-10 12:06:17.993274+00
JgDAlqLe2ws,385324,5468,932,2024-02-10,2024-02-10 12:06:17.993274+00
rRs3BITOslk,3094,27,0,2024-02-10,2024-02-10 12:06:17.993274+00
JatdO48xiwM,807730,8468,131,2024-02-10,2024-02-10 12:06:17.993274+00
vkCuv0bYllE,507301,11210,2495,2024-02-10,2024-02-10 12:06:17.993274+00
cTGmsKwe0j0,545798,7849,2058,2024-02-10,2024-02-10 12:06:17.993274+00
_bUsaqougxA,215787,2343,297,2024-02-10,2024-02-10 12:06:17.993274+00
rLEBdHiotiM,200345,869,121,2024-02-10,2024-02-10 12:06:17.993274+00
K1aX3Optu6c,2666,46,0,2024-02-10,2024-02-10 12:06:17.993274+00
sebIvdxFROo,2118,36,1,2024-02-10,2024-02-10 12:06:17.993274+00
bQHepwEkJrw,1077491,59704,2510,2024-02-10,2024-02-10 12:06:17.993274+00
wNahrV78lGA,1231,34,2,2024-02-10,2024-02-10 12:06:17.993274+00
VxskrhkcaZQ,6674,76,5,2024-02-10,2024-02-10 12:06:17.993274+00
DkYlBDILeVk,,15,0,2024-02-10,2024-02-10 12:06:17.993274+00
v6RFedVuQD8,9806,93,31,2024-02-10,2024-02-10 12:06:17.993274+00
CGq3Mg7tr7Y,10155,133,81,2024-02-10,2024-02-10 12:06:17.993274+00
VLAOtliZdPI,7207,103,8,2024-02-10,2024-02-10 12:06:17.993274+00
OxOyyky-Zfw,20093,198,27,2024-02-10,2024-02-10 12:06:17.993274+00
HwkfqggH6y8,8756,145,68,2024-02-10,2024-02-10 12:06:17.993274+00
8fEiOBwQhuo,3493,64,1,2024-02-10,2024-02-10 12:06:17.993274+00
-Z7O8OxQN3w,19669,420,67,2024-02-10,2024-02-10 12:06:17.993274+00
YT0EKLLmjwo,1891,36,0,2024-02-10,2024-02-10 12:06:17.993274+00
O77pNC6Xy2M,24761,454,0,2024-02-10,2024-02-10 12:06:17.993274+00
4UF1BOjdFdc,1452392,26428,2205,2024-02-10,2024-02-10 12:06:17.993274+00
3_pPtMFmTUA,3842,64,4,2024-02-10,2024-02-10 12:06:17.993274+00
XasagQlfH8g,19132,1336,19,2024-02-10,2024-02-10 12:06:17.993274+00
4Z3454mN_ds,1710,30,1,2024-02-10,2024-02-10 12:06:17.993274+00
zf8ICJzgny4,13788,166,6,2024-02-10,2024-02-10 12:06:17.993274+00
GBfwAT28om0,1915,48,0,2024-02-10,2024-02-10 12:06:17.993274+00
6tSZjbZH8Lc,37844,728,87,2024-02-10,2024-02-10 12:06:17.993274+00
IhIYOmKLPBQ,517967,18975,754,2024-02-10,2024-02-10 12:06:17.993274+00
VNB88bsDAY0,1446436,26298,1186,2024-02-10,2024-02-10 12:06:17.993274+00
E7tjGGnn9nU,702871,29016,980,2024-02-10,2024-02-10 12:06:17.993274+00
NfQjnwmzG80,653775,14585,528,2024-02-10,2024-02-10 12:06:17.993274+00
1PZJYlxg0Kw,356219,12416,591,2024-02-10,2024-02-10 12:06:17.993274+00
txEuPoGi9SM,751879,17763,459,2024-02-10,2024-02-10 12:06:17.993274+00
r2OINEffku0,654528,15253,804,2024-02-10,2024-02-10 12:06:17.993274+00
UmhYSi1rHPA,1089285,20600,998,2024-02-10,2024-02-10 12:06:17.993274+00
6s1m1kB26n4,677029,15719,652,2024-02-10,2024-02-10 12:06:17.993274+00
Q77EpS0BbsM,2065974,42894,2158,2024-02-10,2024-02-10 12:06:17.993274+00
Lfajpb5xtEw,40975,1099,38,2024-02-10,2024-02-10 12:06:17.993274+00
sIiTjM7vMNA,5572,99,1,2024-02-10,2024-02-10 12:06:17.993274+00
fFmkeenzkEU,193485,1986,250,2024-02-10,2024-02-10 12:06:17.993274+00
g8a9jiSj4yk,167725,2135,130,2024-02-10,2024-02-10 12:06:17.993274+00
Dy7bDfvV-YY,1455915,27050,1711,2024-02-10,2024-02-10 12:06:17.993274+00
nbTnu0u3AQA,1443849,27067,711,2024-02-10,2024-02-10 12:06:17.993274+00
OUnx9ZvNRLE,878345,19417,1074,2024-02-10,2024-02-10 12:06:17.993274+00
8LVE5THBaus,1824878,35934,1074,2024-02-10,2024-02-10 12:06:17.993274+00
kYEd94myy7Q,1664886,37064,2218,2024-02-10,2024-02-10 12:06:17.993274+00
MOiKp-KKA2Q,1766394,39573,1273,2024-02-10,2024-02-10 12:06:17.993274+00
9ksamlXNK5c,48970,705,60,2024-02-10,2024-02-10 12:06:17.993274+00
MhmUeHjSHEE,92746,1351,107,2024-02-10,2024-02-10 12:06:17.993274+00
BFnkjcZ1U7U,52853,1029,56,2024-02-10,2024-02-10 12:06:17.993274+00
XYg3SlYhKHs,173555,2477,74,2024-02-10,2024-02-10 12:06:17.993274+00
ojXyoDCKvuA,102545,1604,62,2024-02-10,2024-02-10 12:06:17.993274+00
q9Q2z1Z14aU,22244,533,0,2024-02-10,2024-02-10 12:06:17.993274+00
2HtcitjgVMU,102639,,84,2024-02-10,2024-02-10 12:06:17.993274+00
2WpmB_CbYjg,115137,1731,65,2024-02-10,2024-02-10 12:06:17.993274+00
qBGy3PN41t4,58931,2066,92,2024-02-10,2024-02-10 12:06:17.993274+00
qZtF-skpEvs,1568,10,0,2024-02-10,2024-02-10 12:06:17.993274+00
WrT-mKmeWM8,228261,7057,234,2024-02-10,2024-02-10 12:06:17.993274+00
T3NFRJb5nkQ,75917,1201,0,2024-02-10,2024-02-10 12:06:17.993274+00
cKDhksOY9bw,93494,1873,0,2024-02-10,2024-02-10 12:06:17.993274+00
3D8ANiAWs6c,92054,2186,100,2024-02-10,2024-02-10 12:06:17.993274+00
52qSf8dAKTM,73083,1418,43,2024-02-10,2024-02-10 12:06:17.993274+00
4S22OwTsFDU,243231,3528,534,2024-02-10,2024-02-10 12:06:17.993274+00
XoJ_TxLsqOM,119588,2747,112,2024-02-10,2024-02-10 12:06:17.993274+00
1GGRnH-0Lk4,481614,3599,117,2024-02-10,2024-02-10 12:06:17.993274+00
mZhS4Ak747k,400133,6270,315,2024-02-10,2024-02-10 12:06:17.993274+00
9Zv5JX3Eri8,53623,1155,83,2024-02-10,2024-02-10 12:06:17.993274+00
8XLpH28Gq0Q,25966,1236,54,2024-02-10,2024-02-10 12:06:17.993274+00
gaeE89QhR8A,51954,2497,48,2024-02-10,2024-02-10 12:06:17.993274+00
TmYuHe5ta44,108732,3926,50,2024-02-10,2024-02-10 12:06:17.993274+00
JdiaO_ADcvs,75934,4562,76,2024-02-10,2024-02-10 12:06:17.993274+00
6sIYfHYb0TY,208192,9873,180,2024-02-10,2024-02-10 12:06:17.993274+00
NU_L3gvnRcQ,57577,2398,111,2024-02-10,2024-02-10 12:06:17.993274+00
8ynlLcxS-VE,132950,6671,80,2024-02-10,2024-02-10 12:06:17.993274+00
4vWoHj0oybM,176164,7871,116,2024-02-10,2024-02-10 12:06:17.993274+00
d8lPoxFkLVI,135661,7123,136,2024-02-10,2024-02-10 12:06:17.993274+00
uHSulJnWeww,79437,3497,85,2024-02-10,2024-02-10 12:06:17.993274+00
d3cpRoh-B_Y,60967,2695,85,2024-02-10,2024-02-10 12:06:17.993274+00
tYJe7GqRs4A,51206,1254,41,2024-02-10,2024-02-10 12:06:17.993274+00
BagaVQzUYHQ,39155,1760,36,2024-02-10,2024-02-10 12:06:17.993274+00
DOKH3BuAYSc,80620,4419,114,2024-02-10,2024-02-10 12:06:17.993274+00
Mbswc_rz7w0,76971,3236,97,2024-02-10,2024-02-10 12:06:17.993274+00
bAbhMKlPdIk,159184,8461,147,2024-02-10,2024-02-10 12:06:17.993274+00
CSxZ-JajI9Q,95369,3287,93,2024-02-10,2024-02-10 12:06:17.993274+00
ty7tTg8rw9I,95745,3472,142,2024-02-10,2024-02-10 12:06:17.993274+00
LsyRJYfjoVI,358,3,0,2024-02-10,2024-02-10 12:06:17.993274+00
xg8UlUlLMxs,6582,166,17,2024-02-10,2024-02-10 12:06:17.993274+00
dt8LWQGbIXs,1658,3,0,2024-02-10,2024-02-10 12:06:17.993274+00
3ALqf7VWrus,2090,8,0,2024-02-10,2024-02-10 12:06:17.993274+00
BLYkTdVkePg,2029,10,0,2024-02-10,2024-02-10 12:06:17.993274+00
BDvboaV6odw,4178,28,0,2024-02-10,2024-02-10 12:06:17.993274+00
przdjnI3GyM,2722,9,0,2024-02-10,2024-02-10 12:06:17.993274+00
duu3hU5f9aw,1984,14,0,2024-02-10,2024-02-10 12:06:17.993274+00
fB8sv1MirdY,2574,15,0,2024-02-10,2024-02-10 12:06:17.993274+00
Q5drrNiS8ak,935,7,0,2024-02-10,2024-02-10 12:06:17.993274+00
XODKou6no0M,201749,4381,0,2024-02-10,2024-02-10 12:06:17.993274+00
LG69ucVc53o,714,2,0,2024-02-10,2024-02-10 12:06:17.993274+00
9b0knPDahmg,3791,20,0,2024-02-10,2024-02-10 12:06:17.993274+00
ldEPwf5EG8s,2350,10,0,2024-02-10,2024-02-10 12:06:17.993274+00
Z8SoGI2zDtw,2143,11,0,2024-02-10,2024-02-10 12:06:17.993274+00
szLcnFOIAE8,2489,29,0,2024-02-10,2024-02-10 12:06:17.993274+00
xgWP4MF__QA,2496,7,0,2024-02-10,2024-02-10 12:06:17.993274+00
4vh8k5ORBhQ,14878,263,0,2024-02-10,2024-02-10 12:06:17.993274+00
nEUO-AGwMrI,23423,354,32,2024-02-10,2024-02-10 12:06:17.993274+00
QdBc_6Qbf1Q,6098,47,1,2024-02-10,2024-02-10 12:06:17.993274+00
QTze--dcwvw,2999,9,0,2024-02-10,2024-02-10 12:06:17.993274+00
Xp_zG9T1guM,2232,9,0,2024-02-10,2024-02-10 12:06:17.993274+00
k1nO_GSJ4tk,1743,49,0,2024-02-10,2024-02-10 12:06:17.993274+00
NhH5OH68nIk,2187,51,0,2024-02-10,2024-02-10 12:06:17.993274+00
sMLJ0tBZO0Q,5125,89,0,2024-02-10,2024-02-10 12:06:17.993274+00
L_GQe5ZzPxQ,6953,89,0,2024-02-10,2024-02-10 12:06:17.993274+00
